ID,Indicator,Country,"Country Code",Year,"Country Score","Country Color","Country Cateory","Created By","Created At"
912,"Overall Score","No Country",PER,2023,2.686647049,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
913,"Overall Score","No Country",PER,2023,3.781723794,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
914,"Overall Score","No Country",PER,2023,2.903305608,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
915,"Overall Score","No Country",PER,2023,4.152337578,#fdae61,High,Admin,"2024-11-20 10:04:20"
916,"Overall Score","No Country",PER,2023,3.506562878,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
917,"Overall Score","No Country",PHL,2023,3.352686280,#fdae61,High,Admin,"2024-11-20 10:04:20"
918,"Overall Score","No Country",PHL,2023,3.639844518,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
919,"Overall Score","No Country",PHL,2023,3.573601502,#fdae61,High,Admin,"2024-11-20 10:04:20"
920,"Overall Score","No Country",PHL,2023,4.093361226,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
921,"Overall Score","No Country",PHL,2023,4.637382974,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
922,"Overall Score","No Country",PNG,2023,3.388009366,#fdae61,High,Admin,"2024-11-20 10:04:20"
923,"Overall Score","No Country",PNG,2023,4.370441817,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
924,"Overall Score","No Country",PNG,2023,3.838032695,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
925,"Overall Score","No Country",PNG,2023,4.756975976,#fdae61,High,Admin,"2024-11-20 10:04:20"
926,"Overall Score","No Country",PNG,2023,4.472874201,#fdae61,High,Admin,"2024-11-20 10:04:20"
927,"Overall Score","No Country",POL,2023,2.134047651,#a6d96a,Low,Admin,"2024-11-20 10:04:20"
928,"Overall Score","No Country",POL,2023,1.565773022,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
929,"Overall Score","No Country",POL,2023,1.750299599,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
930,"Overall Score","No Country",POL,2023,3.484579645,#a6d96a,Low,Admin,"2024-11-20 10:04:20"
931,"Overall Score","No Country",POL,2023,2.032992909,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
932,"Overall Score","No Country",PRK,2023,3.236132465,#fdae61,High,Admin,"2024-11-20 10:04:20"
933,"Overall Score","No Country",PRK,2023,4.054592801,#fdae61,High,Admin,"2024-11-20 10:04:20"
934,"Overall Score","No Country",PRK,2023,3.082192960,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
935,"Overall Score","No Country",PRK,2023,4.599999548,#fdae61,High,Admin,"2024-11-20 10:04:20"
936,"Overall Score","No Country",PRK,2023,4.587090029,#fdae61,High,Admin,"2024-11-20 10:04:20"
937,"Overall Score","No Country",PRT,2023,1.312286805,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
938,"Overall Score","No Country",PRT,2023,1.866454367,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
939,"Overall Score","No Country",PRT,2023,1.693061457,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
940,"Overall Score","No Country",PRT,2023,2.207642026,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
941,"Overall Score","No Country",PRT,2023,2.537616972,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
942,"Overall Score","No Country",PRY,2023,2.963032678,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
943,"Overall Score","No Country",PRY,2023,4.583128435,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
944,"Overall Score","No Country",PRY,2023,2.873626213,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
945,"Overall Score","No Country",PRY,2023,4.043610134,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
946,"Overall Score","No Country",PRY,2023,3.730510297,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
947,"Overall Score","No Country",PSE,2023,4.253483492,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
948,"Overall Score","No Country",PSE,2023,3.352247745,#a6d96a,Low,Admin,"2024-11-20 10:04:20"
949,"Overall Score","No Country",PSE,2023,2.818486379,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
950,"Overall Score","No Country",PSE,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
951,"Overall Score","No Country",PSE,2023,3.458286660,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
952,"Overall Score","No Country",QAT,2023,1.825033622,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
953,"Overall Score","No Country",QAT,2023,2.338170914,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
954,"Overall Score","No Country",QAT,2023,2.300529227,#a6d96a,Low,Admin,"2024-11-20 10:04:20"
955,"Overall Score","No Country",QAT,2023,4.903571320,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
956,"Overall Score","No Country",QAT,2023,1.812078020,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
957,"Overall Score","No Country",ROU,2023,2.048980959,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
958,"Overall Score","No Country",ROU,2023,2.342989728,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
959,"Overall Score","No Country",ROU,2023,2.622748713,#a6d96a,Low,Admin,"2024-11-20 10:04:20"
960,"Overall Score","No Country",ROU,2023,3.876812803,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
961,"Overall Score","No Country",ROU,2023,2.260797767,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
962,"Overall Score","No Country",RUS,2023,4.069175241,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
963,"Overall Score","No Country",RUS,2023,3.618822861,#a6d96a,Low,Admin,"2024-11-20 10:04:20"
964,"Overall Score","No Country",RUS,2023,2.609278657,#a6d96a,Low,Admin,"2024-11-20 10:04:20"
965,"Overall Score","No Country",RUS,2023,3.634684065,#a6d96a,Low,Admin,"2024-11-20 10:04:20"
966,"Overall Score","No Country",RUS,2023,3.971748920,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
967,"Overall Score","No Country",RWA,2023,2.843938764,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
968,"Overall Score","No Country",RWA,2023,4.283330375,#fdae61,High,Admin,"2024-11-20 10:04:20"
969,"Overall Score","No Country",RWA,2023,3.573686515,#fdae61,High,Admin,"2024-11-20 10:04:20"
970,"Overall Score","No Country",RWA,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
971,"Overall Score","No Country",RWA,2023,4.294251284,#fdae61,High,Admin,"2024-11-20 10:04:20"
972,"Overall Score","No Country",SAU,2023,2.468447749,#a6d96a,Low,Admin,"2024-11-20 10:04:20"
973,"Overall Score","No Country",SAU,2023,3.299005613,#a6d96a,Low,Admin,"2024-11-20 10:04:20"
974,"Overall Score","No Country",SAU,2023,2.748237078,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
975,"Overall Score","No Country",SAU,2023,4.878571291,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
976,"Overall Score","No Country",SAU,2023,1.288478438,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
977,"Overall Score","No Country",SDN,2023,4.643281386,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
978,"Overall Score","No Country",SDN,2023,4.605303372,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
979,"Overall Score","No Country",SDN,2023,4.120408274,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
980,"Overall Score","No Country",SDN,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
981,"Overall Score","No Country",SDN,2023,4.757874853,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
982,"Overall Score","No Country",SEN,2023,3.184962365,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
983,"Overall Score","No Country",SEN,2023,3.724999538,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
984,"Overall Score","No Country",SEN,2023,3.367784072,#fdae61,High,Admin,"2024-11-20 10:04:20"
985,"Overall Score","No Country",SEN,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
986,"Overall Score","No Country",SEN,2023,4.734346948,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
987,"Overall Score","No Country",SGP,2023,1.281193463,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
988,"Overall Score","No Country",SGP,2023,1.042467039,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
989,"Overall Score","No Country",SGP,2023,1.752432683,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
990,"Overall Score","No Country",SGP,2023,3.780194497,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
991,"Overall Score","No Country",SGP,2023,1.971463655,#1a9850,"Very Low",Admin,"2024-11-20 10:04:20"
992,"Overall Score","No Country",SLB,2023,2.681142784,#a6d96a,Low,Admin,"2024-11-20 10:04:20"
993,"Overall Score","No Country",SLB,2023,3.490079889,#a6d96a,Low,Admin,"2024-11-20 10:04:20"
994,"Overall Score","No Country",SLB,2023,3.002590058,#fee98b,Medium,Admin,"2024-11-20 10:04:20"
995,"Overall Score","No Country",SLB,2023,4.997267640,#d73027,"Very High",Admin,"2024-11-20 10:04:20"
996,"Overall Score","No Country",SLB,2023,4.099649111,#fdae61,High,Admin,"2024-11-20 10:04:21"
997,"Overall Score","No Country",SLE,2023,3.267307661,#fdae61,High,Admin,"2024-11-20 10:04:21"
998,"Overall Score","No Country",SLE,2023,4.180771408,#fdae61,High,Admin,"2024-11-20 10:04:21"
999,"Overall Score","No Country",SLE,2023,3.634456927,#fdae61,High,Admin,"2024-11-20 10:04:21"
1000,"Overall Score","No Country",SLE,2023,4.166963345,#fdae61,High,Admin,"2024-11-20 10:04:21"
1001,"Overall Score","No Country",SLE,2023,4.472874201,#fdae61,High,Admin,"2024-11-20 10:04:21"
1002,"Overall Score","No Country",SLV,2023,3.054690762,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1003,"Overall Score","No Country",SLV,2023,3.668436714,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1004,"Overall Score","No Country",SLV,2023,3.298274449,#fdae61,High,Admin,"2024-11-20 10:04:21"
1005,"Overall Score","No Country",SLV,2023,3.833927254,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1006,"Overall Score","No Country",SLV,2023,3.539813437,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1007,"Overall Score","No Country",SOM,2023,4.647058704,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1008,"Overall Score","No Country",SOM,2023,4.892468478,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1009,"Overall Score","No Country",SOM,2023,4.955257299,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1010,"Overall Score","No Country",SOM,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1011,"Overall Score","No Country",SOM,2023,4.955799144,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1012,"Overall Score","No Country",SRB,2023,2.387123707,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1013,"Overall Score","No Country",SRB,2023,3.579092139,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1014,"Overall Score","No Country",SRB,2023,2.158498711,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1015,"Overall Score","No Country",SRB,2023,4.607142413,#fdae61,High,Admin,"2024-11-20 10:04:21"
1016,"Overall Score","No Country",SRB,2023,3.084288505,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1017,"Overall Score","No Country",SSD,2023,4.192633221,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1018,"Overall Score","No Country",SSD,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1019,"Overall Score","No Country",SSD,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1020,"Overall Score","No Country",SSD,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1021,"Overall Score","No Country",SSD,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1022,"Overall Score","No Country",SVK,2023,1.637886901,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1023,"Overall Score","No Country",SVK,2023,1.741120283,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1024,"Overall Score","No Country",SVK,2023,2.189806908,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1025,"Overall Score","No Country",SVK,2023,2.910993881,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1026,"Overall Score","No Country",SVK,2023,1.140285071,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1027,"Overall Score","No Country",SVN,2023,1.299380135,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1028,"Overall Score","No Country",SVN,2023,1.741120283,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1029,"Overall Score","No Country",SVN,2023,1.483752139,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1030,"Overall Score","No Country",SVN,2023,2.894033255,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1031,"Overall Score","No Country",SVN,2023,2.856455658,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1032,"Overall Score","No Country",SWE,2023,1.085246739,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1033,"Overall Score","No Country",SWE,2023,1.741120283,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1034,"Overall Score","No Country",SWE,2023,1.203870841,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1035,"Overall Score","No Country",SWE,2023,2.158434924,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1036,"Overall Score","No Country",SWE,2023,1.820904221,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1037,"Overall Score","No Country",SWZ,2023,3.114808673,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1038,"Overall Score","No Country",SWZ,2023,4.273385263,#fdae61,High,Admin,"2024-11-20 10:04:21"
1039,"Overall Score","No Country",SWZ,2023,2.816537030,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1040,"Overall Score","No Country",SWZ,2023,4.006305388,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1041,"Overall Score","No Country",SWZ,2023,4.127290075,#fdae61,High,Admin,"2024-11-20 10:04:21"
1042,"Overall Score","No Country",SYR,2023,4.861672893,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1043,"Overall Score","No Country",SYR,2023,4.183096254,#fdae61,High,Admin,"2024-11-20 10:04:21"
1044,"Overall Score","No Country",SYR,2023,3.588988466,#fdae61,High,Admin,"2024-11-20 10:04:21"
1045,"Overall Score","No Country",SYR,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1046,"Overall Score","No Country",SYR,2023,4.223087968,#fdae61,High,Admin,"2024-11-20 10:04:21"
1047,"Overall Score","No Country",TCD,2023,3.929481744,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1048,"Overall Score","No Country",TCD,2023,4.845850766,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1049,"Overall Score","No Country",TCD,2023,4.773435395,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1050,"Overall Score","No Country",TCD,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1051,"Overall Score","No Country",TCD,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1052,"Overall Score","No Country",TGO,2023,3.860028670,#fdae61,High,Admin,"2024-11-20 10:04:21"
1053,"Overall Score","No Country",TGO,2023,4.298248043,#fdae61,High,Admin,"2024-11-20 10:04:21"
1054,"Overall Score","No Country",TGO,2023,3.568867093,#fdae61,High,Admin,"2024-11-20 10:04:21"
1055,"Overall Score","No Country",TGO,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1056,"Overall Score","No Country",TGO,2023,3.999266518,#fdae61,High,Admin,"2024-11-20 10:04:21"
1057,"Overall Score","No Country",THA,2023,3.383041988,#fdae61,High,Admin,"2024-11-20 10:04:21"
1058,"Overall Score","No Country",THA,2023,3.658182551,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1059,"Overall Score","No Country",THA,2023,3.120592207,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1060,"Overall Score","No Country",THA,2023,4.817856937,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1061,"Overall Score","No Country",THA,2023,4.400449089,#fdae61,High,Admin,"2024-11-20 10:04:21"
1062,"Overall Score","No Country",TJK,2023,2.986212392,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1063,"Overall Score","No Country",TJK,2023,4.286659040,#fdae61,High,Admin,"2024-11-20 10:04:21"
1064,"Overall Score","No Country",TJK,2023,3.429526512,#fdae61,High,Admin,"2024-11-20 10:04:21"
1065,"Overall Score","No Country",TJK,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1066,"Overall Score","No Country",TJK,2023,4.358589647,#fdae61,High,Admin,"2024-11-20 10:04:21"
1067,"Overall Score","No Country",TKM,2023,2.940956497,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1068,"Overall Score","No Country",TKM,2023,3.028636409,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1069,"Overall Score","No Country",TKM,2023,2.886567352,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1070,"Overall Score","No Country",TKM,2023,4.492856570,#fdae61,High,Admin,"2024-11-20 10:04:21"
1071,"Overall Score","No Country",TKM,2023,1.522880720,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1072,"Overall Score","No Country",TLS,2023,2.360338724,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1073,"Overall Score","No Country",TLS,2023,4.126694863,#fdae61,High,Admin,"2024-11-20 10:04:21"
1074,"Overall Score","No Country",TLS,2023,3.370475673,#fdae61,High,Admin,"2024-11-20 10:04:21"
1075,"Overall Score","No Country",TLS,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1076,"Overall Score","No Country",TLS,2023,4.353684210,#fdae61,High,Admin,"2024-11-20 10:04:21"
1077,"Overall Score","No Country",TTO,2023,3.215184178,#fdae61,High,Admin,"2024-11-20 10:04:21"
1078,"Overall Score","No Country",TTO,2023,4.037466079,#fdae61,High,Admin,"2024-11-20 10:04:21"
1079,"Overall Score","No Country",TTO,2023,2.156563627,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1080,"Overall Score","No Country",TTO,2023,3.670211792,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1081,"Overall Score","No Country",TTO,2023,2.894003946,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1082,"Overall Score","No Country",TUN,2023,2.589405649,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1083,"Overall Score","No Country",TUN,2023,3.720809984,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1084,"Overall Score","No Country",TUN,2023,3.895665304,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1085,"Overall Score","No Country",TUN,2023,4.967857107,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1086,"Overall Score","No Country",TUN,2023,2.933233308,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1087,"Overall Score","No Country",TUR,2023,3.203603269,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1088,"Overall Score","No Country",TUR,2023,3.976896615,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1089,"Overall Score","No Country",TUR,2023,2.822400162,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1090,"Overall Score","No Country",TUR,2023,3.746427156,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1091,"Overall Score","No Country",TUR,2023,2.658971496,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1092,"Overall Score","No Country",TZA,2023,3.208645101,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1093,"Overall Score","No Country",TZA,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1094,"Overall Score","No Country",TZA,2023,3.425265193,#fdae61,High,Admin,"2024-11-20 10:04:21"
1095,"Overall Score","No Country",TZA,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1096,"Overall Score","No Country",TZA,2023,4.472874201,#fdae61,High,Admin,"2024-11-20 10:04:21"
1097,"Overall Score","No Country",UGA,2023,3.913878678,#fdae61,High,Admin,"2024-11-20 10:04:21"
1098,"Overall Score","No Country",UGA,2023,4.365377548,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1099,"Overall Score","No Country",UGA,2023,3.898838945,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1100,"Overall Score","No Country",UGA,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1101,"Overall Score","No Country",UGA,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1102,"Overall Score","No Country",UKR,2023,4.570047759,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1103,"Overall Score","No Country",UKR,2023,3.986925020,#fdae61,High,Admin,"2024-11-20 10:04:21"
1104,"Overall Score","No Country",UKR,2023,2.253362624,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1105,"Overall Score","No Country",UKR,2023,3.547062524,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1106,"Overall Score","No Country",UKR,2023,3.079037192,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1107,"Overall Score","No Country",URY,2023,2.599379790,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1108,"Overall Score","No Country",URY,2023,3.793926022,#fee98b,Medium,Admin,"2024-11-20 10:04:21"
1109,"Overall Score","No Country",URY,2023,1.622216942,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1110,"Overall Score","No Country",URY,2023,2.002446067,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1111,"Overall Score","No Country",URY,2023,5.000000000,#d73027,"Very High",Admin,"2024-11-20 10:04:21"
1112,"Overall Score","No Country",USA,2023,2.040693550,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1113,"Overall Score","No Country",USA,2023,1.907332432,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1114,"Overall Score","No Country",USA,2023,2.063867803,#1a9850,"Very Low",Admin,"2024-11-20 10:04:21"
1115,"Overall Score","No Country",USA,2023,3.521773404,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
1116,"Overall Score","No Country",USA,2023,2.861413041,#a6d96a,Low,Admin,"2024-11-20 10:04:21"
